User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U05299,58,Other,Mumbai,Vivo,iOS,10.3,3.8,42.1,183.0,3.6,2864.0,3.9,4.2,1894.0,Entertainment
U05300,22,Male,Pune,Apple,Android,4.5,,285.2,172.0,,5048.0,,,431.0,Work
U05301,50,Other,Jaipur,Apple,Android,2.0,31.5,,197.0,2.2,5390.0,3.0,3.3,465.0,Education
U05302,47,Female,Chennai,Motorola,Android,3.3,18.9,27.4,93.0,5.6,,4.8,2.5,1093.0,Entertainment
U05303,50,Other,Mumbai,OnePlus,Android,1.5,13.5,198.0,93.0,2.1,1252.0,,0.3,1849.0,Gaming
U05304,16,Other,Jaipur,Google Pixel,iOS,6.3,,210.2,166.0,3.4,9195.0,7.5,2.5,1516.0,Gaming
U05305,16,Other,Hyderabad,Oppo,iOS,,35.7,47.5,,1.3,2841.0,4.4,,1178.0,Work
U05306,21,Female,Ahmedabad,Nokia,Android,9.1,,210.8,143.0,4.5,7829.0,3.2,4.8,313.0,Entertainment
U05307,47,Male,Chennai,Oppo,iOS,8.8,7.8,6.6,81.0,2.2,7931.0,4.2,3.0,607.0,Entertainment
U05308,44,Female,Jaipur,Samsung,Android,4.6,20.1,143.3,134.0,5.8,5964.0,6.0,3.5,475.0,Social Media
U05309,16,Male,Mumbai,Apple,iOS,10.6,25.0,32.8,16.0,0.6,5142.0,0.6,3.6,910.0,Education
U05310,18,Other,Ahmedabad,Samsung,Android,8.6,6.4,9.9,112.0,2.0,7661.0,2.2,5.0,,Entertainment
,29,Male,Chennai,Google Pixel,iOS,7.2,33.7,80.8,,5.1,1961.0,2.8,2.8,1765.0,Social Media
U05312,39,Other,Lucknow,Nokia,iOS,9.4,43.1,215.0,110.0,0.7,9045.0,1.9,4.5,1489.0,Education
U05313,60,Female,Mumbai,Google Pixel,iOS,10.3,,74.7,98.0,,465.0,0.8,2.7,524.0,Gaming
,58,Other,Jaipur,Xiaomi,Android,2.4,,66.8,194.0,4.1,4106.0,1.7,0.8,267.0,Social Media
U05315,24,Female,Delhi,Nokia,Android,4.1,6.2,199.3,26.0,4.4,2622.0,4.4,,663.0,Education
,36,Other,Lucknow,Oppo,iOS,1.7,,72.8,38.0,4.1,123.0,5.1,4.8,1983.0,Work
U05317,51,Male,Pune,Nokia,iOS,6.1,13.3,136.1,162.0,0.5,2163.0,1.2,1.2,292.0,Entertainment
U05318,38,Other,Hyderabad,Apple,iOS,10.5,19.2,11.5,88.0,2.2,8718.0,4.7,3.8,1148.0,Work
U05319,15,Other,Kolkata,Nokia,iOS,6.5,11.4,254.9,146.0,5.9,1484.0,,,,Entertainment
U05320,35,Male,Kolkata,Vivo,Android,6.0,26.7,198.5,62.0,5.2,1983.0,6.8,3.4,712.0,Social Media
U05321,36,Male,Delhi,OnePlus,Android,10.0,4.0,69.2,25.0,1.3,4246.0,3.7,2.5,,Social Media
U05322,19,Female,Mumbai,Realme,iOS,8.3,26.1,33.1,155.0,1.0,9191.0,4.5,4.6,824.0,Gaming
U05323,42,Male,Jaipur,Xiaomi,iOS,1.8,27.4,230.5,78.0,2.1,1918.0,6.0,1.0,1548.0,Social Media
U05324,55,Other,Lucknow,Nokia,Android,,28.9,205.4,152.0,2.2,,4.1,0.9,1865.0,Gaming
U05325,17,Female,Bangalore,Samsung,Android,9.9,33.6,71.6,144.0,5.6,,6.1,3.8,206.0,Social Media
U05326,28,Female,Chennai,OnePlus,iOS,8.8,37.7,282.7,25.0,4.3,8411.0,4.7,3.8,1497.0,Gaming
U05327,47,Other,Lucknow,Nokia,Android,2.7,41.8,111.8,71.0,6.0,2355.0,2.0,2.7,,Gaming
U05328,36,Female,Delhi,Apple,iOS,1.2,28.1,6.3,97.0,4.9,,6.5,3.6,574.0,Education
U05329,34,Other,Bangalore,Vivo,Android,,16.2,16.8,53.0,1.7,4756.0,4.1,,1425.0,Education
U05330,30,Male,Pune,Nokia,Android,4.8,21.0,,,5.1,8244.0,,4.9,886.0,Gaming
U05331,51,Other,Hyderabad,Nokia,Android,9.2,,,32.0,0.9,4404.0,3.1,2.9,531.0,Social Media
U05332,60,Male,Delhi,Oppo,iOS,5.5,,267.7,81.0,,5864.0,5.9,4.6,1468.0,Work
,21,Male,Delhi,Oppo,iOS,6.0,16.8,179.3,105.0,4.9,206.0,2.6,,,Social Media
U05334,54,Female,Bangalore,Nokia,iOS,11.2,40.4,15.5,51.0,5.0,2352.0,4.4,2.7,391.0,Social Media
U05335,23,Male,Ahmedabad,Nokia,iOS,4.5,22.6,101.8,149.0,1.2,2227.0,5.3,0.6,117.0,Entertainment
U05336,41,Other,Delhi,Realme,iOS,11.6,24.8,,120.0,,3972.0,3.8,2.2,1498.0,Gaming
U05337,54,Other,Ahmedabad,Apple,iOS,,42.3,80.1,,1.2,2532.0,1.8,2.1,1206.0,Education
U05338,20,Other,Ahmedabad,OnePlus,iOS,4.3,42.5,247.7,197.0,5.9,3626.0,1.6,3.7,,Social Media
U05339,54,Male,Kolkata,Xiaomi,iOS,5.1,18.9,249.6,171.0,2.5,6474.0,6.2,,937.0,Work
U05340,53,Other,Chennai,OnePlus,Android,8.6,22.5,78.0,23.0,4.1,9386.0,2.7,2.9,1521.0,Social Media
U05341,33,Male,Chennai,Samsung,Android,,42.1,214.1,174.0,3.6,2782.0,4.8,3.1,1975.0,Work
U05342,26,Other,Delhi,Xiaomi,Android,3.9,,290.3,55.0,,8942.0,0.7,0.7,1164.0,Social Media
U05343,42,Male,Bangalore,Motorola,Android,1.9,16.1,176.1,59.0,3.0,3219.0,3.2,1.7,721.0,Gaming
U05344,44,Male,Chennai,Realme,Android,2.3,27.7,184.3,,2.9,1109.0,5.6,4.0,685.0,Work
U05345,41,Female,Hyderabad,Nokia,iOS,10.3,28.2,297.1,178.0,2.5,,,4.7,1132.0,Gaming
U05346,33,Other,Delhi,Nokia,Android,8.0,7.0,12.4,93.0,0.9,143.0,6.6,4.6,1711.0,Gaming
U05347,24,Other,Hyderabad,Samsung,iOS,9.7,22.1,95.3,179.0,0.6,5413.0,1.1,2.6,533.0,Education
U05348,42,Other,Delhi,Samsung,Android,1.8,27.6,220.8,164.0,0.7,4702.0,,5.0,555.0,Work
U05349,49,Male,Ahmedabad,Oppo,Android,7.2,7.6,78.2,139.0,2.6,6083.0,3.2,3.3,969.0,Social Media
,23,Female,Lucknow,Nokia,iOS,5.2,11.3,120.8,58.0,3.5,9724.0,3.7,2.5,469.0,Gaming
U05351,32,Male,Ahmedabad,Xiaomi,Android,7.0,15.1,122.6,168.0,4.2,7814.0,5.2,4.6,221.0,Education
U05352,60,Other,Chennai,Apple,Android,8.6,22.7,37.8,90.0,2.0,5561.0,1.1,0.6,987.0,Social Media
U05353,46,Male,Delhi,Nokia,Android,4.0,22.4,95.2,182.0,4.3,2828.0,3.5,1.9,418.0,Gaming
,23,Female,Kolkata,Samsung,Android,11.9,32.5,205.4,,3.0,7544.0,3.0,0.3,507.0,Work
U05355,54,Female,Jaipur,OnePlus,iOS,2.0,3.3,230.7,87.0,4.8,8927.0,6.6,1.6,1943.0,Entertainment
U05356,39,Other,Kolkata,Xiaomi,iOS,2.6,10.9,,165.0,,2287.0,5.7,2.2,1626.0,Education
,26,Other,Kolkata,Nokia,iOS,2.2,8.4,282.8,,3.1,4650.0,0.6,3.2,333.0,Work
U05358,18,Other,Mumbai,Realme,iOS,7.0,31.7,155.6,98.0,2.9,6495.0,3.9,4.6,154.0,Entertainment
U05359,18,Female,Pune,Nokia,Android,1.5,42.0,271.0,143.0,1.8,9182.0,6.5,0.7,1111.0,Education
U05360,43,Male,Mumbai,Oppo,iOS,5.1,7.5,134.7,172.0,2.4,7965.0,5.9,,1613.0,Education
U05361,52,Other,Kolkata,Xiaomi,iOS,11.2,4.7,29.3,177.0,4.5,5427.0,2.8,,294.0,Education
,30,Male,Ahmedabad,Samsung,iOS,,27.8,219.3,198.0,1.0,7512.0,5.3,,,Gaming
U05363,53,Other,Bangalore,Nokia,iOS,6.6,,210.8,116.0,5.0,8288.0,3.3,2.9,1931.0,Social Media
U05364,15,Other,Bangalore,Oppo,Android,12.0,10.2,251.7,195.0,4.0,5162.0,1.3,2.7,817.0,Gaming
U05365,29,Female,Bangalore,Realme,iOS,1.8,,23.6,64.0,1.0,3538.0,1.4,2.9,1987.0,Work
U05366,31,Female,Kolkata,Google Pixel,iOS,8.2,26.8,,63.0,3.5,4356.0,5.9,1.4,628.0,Education
U05367,33,Other,Lucknow,Motorola,iOS,6.9,40.8,287.1,86.0,2.1,,6.2,0.3,538.0,Education
U05368,52,Other,Chennai,Apple,iOS,,46.3,221.6,173.0,5.8,6556.0,6.5,4.0,,Gaming
U05369,15,Other,Ahmedabad,Samsung,iOS,3.0,26.4,179.8,200.0,5.9,4993.0,7.7,3.3,1670.0,Social Media
U05370,43,Male,Ahmedabad,Samsung,Android,7.3,26.1,173.9,12.0,0.9,7429.0,3.7,3.1,1616.0,Social Media
U05371,17,Female,Delhi,Vivo,Android,4.4,31.4,55.8,,5.1,9547.0,1.3,4.1,616.0,Education
,43,Other,Lucknow,OnePlus,Android,3.1,29.5,272.7,171.0,2.9,3833.0,5.0,3.3,1412.0,Gaming
U05373,33,Female,Hyderabad,Xiaomi,iOS,2.6,40.3,15.1,89.0,5.4,8151.0,1.9,,,Education
U05374,41,Female,Bangalore,Vivo,iOS,6.4,,295.1,123.0,2.9,3003.0,4.6,,1026.0,Entertainment
U05375,59,Male,Kolkata,Google Pixel,iOS,6.6,39.6,134.3,182.0,,6406.0,4.1,1.3,,Entertainment
U05376,59,Female,Jaipur,Apple,Android,9.9,33.4,208.9,106.0,2.2,7398.0,2.9,,950.0,Work
U05377,29,Other,Hyderabad,Motorola,Android,10.5,10.7,259.4,154.0,3.6,5604.0,7.1,3.9,1093.0,Entertainment
U05378,42,Male,Bangalore,Motorola,Android,11.1,6.9,52.0,101.0,3.0,6459.0,3.4,3.2,199.0,Education
U05379,23,Other,Pune,Vivo,Android,3.0,26.9,55.5,192.0,5.1,7625.0,6.8,2.7,414.0,Entertainment
U05380,55,Female,Delhi,Motorola,iOS,3.3,27.6,121.4,120.0,3.2,1691.0,6.5,,1596.0,Social Media
U05381,21,Female,Lucknow,OnePlus,Android,4.6,33.5,149.8,119.0,1.8,6946.0,4.3,3.6,1307.0,Work
U05382,29,Male,Delhi,OnePlus,iOS,11.0,40.9,27.1,32.0,3.3,819.0,5.6,2.4,1524.0,Social Media
U05383,35,Female,Delhi,Vivo,iOS,3.5,46.6,,65.0,3.8,1391.0,0.7,3.8,383.0,Gaming
U05384,41,Male,Delhi,Apple,Android,,46.0,,152.0,3.4,3082.0,2.4,2.5,768.0,Gaming
U05385,46,Other,Kolkata,Apple,Android,9.1,46.0,211.5,63.0,,5106.0,,2.3,418.0,Gaming
U05386,18,Female,Ahmedabad,Motorola,Android,7.1,7.5,,13.0,,9852.0,2.9,2.8,1581.0,Gaming
U05387,22,Female,Delhi,Motorola,Android,,27.6,92.2,118.0,0.9,7875.0,,4.6,,Work
U05388,40,Male,Delhi,Samsung,Android,10.4,,78.1,193.0,3.9,2879.0,4.6,2.7,1899.0,Work
U05389,54,Female,Delhi,Google Pixel,iOS,7.3,23.3,204.7,163.0,4.8,9512.0,2.4,,1422.0,Work
U05390,54,Female,Mumbai,OnePlus,Android,4.6,1.1,167.6,29.0,3.8,300.0,7.9,2.5,1830.0,Gaming
U05391,31,Male,Ahmedabad,Vivo,iOS,10.7,34.8,139.4,25.0,4.4,2886.0,1.2,4.2,325.0,Entertainment
U05392,17,Other,Hyderabad,OnePlus,Android,10.6,8.4,47.8,109.0,,3303.0,7.1,5.0,,Gaming
U05393,36,Male,Pune,OnePlus,Android,7.4,41.6,121.2,21.0,0.5,5857.0,5.2,4.6,1723.0,Work
U05394,48,Other,Chennai,Google Pixel,iOS,8.2,3.9,188.9,83.0,0.5,8420.0,,2.3,1251.0,Work
U05395,51,Other,Ahmedabad,Vivo,iOS,3.9,3.0,160.1,134.0,5.7,681.0,5.9,1.0,1377.0,Work
U05396,52,Other,Bangalore,Vivo,iOS,1.9,23.9,279.1,185.0,1.0,4337.0,1.0,,1995.0,Social Media
U05397,54,Male,Hyderabad,Oppo,Android,4.6,11.0,61.3,194.0,1.5,6285.0,2.6,2.0,1677.0,Education
U05398,43,Other,Bangalore,Google Pixel,Android,6.4,30.5,223.2,112.0,5.7,446.0,7.5,3.5,1843.0,Gaming
U05399,28,Female,Jaipur,Google Pixel,Android,5.7,5.6,267.3,128.0,3.2,1013.0,5.2,0.5,863.0,Education
U05400,24,Male,Delhi,OnePlus,iOS,3.9,,120.7,81.0,,4073.0,5.3,3.5,573.0,Education
U05401,22,Female,Kolkata,Oppo,Android,3.0,45.3,28.9,142.0,0.8,7728.0,7.1,4.8,1939.0,Entertainment
U05402,23,Female,Ahmedabad,Google Pixel,Android,,30.8,70.9,57.0,5.8,3073.0,1.3,,1637.0,Education
U05403,42,Other,Jaipur,Nokia,Android,11.7,38.7,297.0,77.0,4.4,8650.0,2.1,0.3,652.0,Work
U05404,28,Other,Chennai,Oppo,Android,11.0,41.3,66.6,133.0,2.1,651.0,3.4,1.7,579.0,Social Media
U05405,58,Other,Bangalore,Xiaomi,iOS,5.3,,252.3,181.0,5.2,7060.0,5.4,4.1,1777.0,Work
U05406,23,Female,Jaipur,Google Pixel,iOS,,20.1,291.7,15.0,1.2,,2.6,2.6,494.0,Entertainment
,45,Female,Jaipur,Xiaomi,iOS,11.5,48.7,34.6,67.0,4.9,9029.0,4.7,1.9,365.0,Entertainment
U05408,15,Other,Pune,Nokia,Android,2.9,45.4,24.7,,4.0,5477.0,3.6,2.7,,Entertainment
U05409,46,Male,Ahmedabad,Oppo,Android,,15.9,165.5,134.0,1.9,5187.0,3.7,2.0,1822.0,Social Media
U05410,19,Other,Ahmedabad,Oppo,iOS,10.8,28.5,,64.0,0.8,9032.0,,3.7,1199.0,Social Media
U05411,44,Other,Pune,Realme,Android,8.1,3.8,167.4,104.0,0.9,9366.0,7.3,2.8,1486.0,Social Media
U05412,35,Male,Mumbai,Nokia,iOS,3.6,47.0,99.4,70.0,0.7,,6.6,3.2,1397.0,Social Media
U05413,19,Other,Mumbai,Nokia,Android,6.8,,172.4,168.0,5.7,3773.0,,2.9,1309.0,Education
U05414,33,Male,Chennai,Samsung,Android,10.4,8.9,200.4,122.0,0.8,2941.0,4.7,,1090.0,Gaming
U05415,41,Other,Pune,Oppo,iOS,11.5,33.4,75.0,14.0,5.0,8619.0,0.9,3.9,514.0,Social Media
U05416,33,Female,Hyderabad,Xiaomi,Android,4.1,34.5,,66.0,5.1,,6.9,1.2,542.0,Social Media
U05417,31,Other,Mumbai,Samsung,Android,10.0,13.9,260.9,166.0,1.5,3500.0,4.0,0.9,1415.0,Entertainment
U05418,25,Male,Chennai,OnePlus,iOS,10.3,29.7,293.1,89.0,1.0,6160.0,0.8,,917.0,Work
U05419,37,Male,Kolkata,Oppo,iOS,2.2,34.6,114.7,152.0,3.7,1860.0,7.6,3.1,377.0,Education
U05420,33,Female,Chennai,Apple,iOS,6.4,8.7,85.8,43.0,3.2,5454.0,2.5,0.2,1849.0,Work
U05421,45,Female,Pune,Motorola,Android,1.2,29.8,251.8,23.0,2.0,1147.0,7.5,,868.0,Gaming
,56,Male,Pune,Motorola,iOS,4.3,16.9,,23.0,2.1,9065.0,7.2,3.8,284.0,Entertainment
U05423,17,Male,Mumbai,Samsung,Android,10.5,40.5,275.3,181.0,4.8,7869.0,7.3,2.6,1500.0,Education
U05424,46,Female,Kolkata,Motorola,iOS,,,32.3,47.0,2.2,3042.0,2.4,4.2,185.0,Gaming
U05425,40,Female,Delhi,Google Pixel,iOS,3.5,,83.0,106.0,3.3,1033.0,8.0,0.7,194.0,Gaming
U05426,19,Other,Kolkata,Oppo,Android,2.0,33.6,59.5,57.0,2.3,3361.0,1.0,2.1,992.0,Gaming
U05427,49,Male,Delhi,Vivo,iOS,6.7,9.8,187.6,,5.8,9828.0,4.2,1.8,1468.0,Social Media
U05428,37,Male,Pune,Samsung,iOS,12.0,23.2,63.4,151.0,,5762.0,4.9,4.2,441.0,Education
U05429,58,Male,Ahmedabad,Vivo,Android,1.7,5.3,228.0,160.0,3.8,7094.0,5.5,1.5,1148.0,Education
U05430,29,Female,Mumbai,Google Pixel,iOS,5.4,30.7,185.4,39.0,3.6,,,4.3,747.0,Social Media
U05431,48,Other,Bangalore,Nokia,Android,9.0,14.0,188.1,103.0,3.3,6856.0,6.3,2.8,,Gaming
U05432,17,Male,Mumbai,Apple,Android,,15.5,162.8,175.0,,4871.0,,2.6,245.0,Education
U05433,33,Other,Jaipur,Nokia,iOS,8.3,23.9,16.7,26.0,3.8,,4.6,3.6,253.0,Work
,57,Male,Kolkata,Apple,Android,1.4,40.0,256.5,185.0,5.5,721.0,1.0,2.2,284.0,Gaming
U05435,44,Other,Ahmedabad,Samsung,Android,7.9,39.6,70.4,50.0,,3985.0,0.8,0.2,1131.0,Social Media
U05436,55,Other,Hyderabad,Google Pixel,Android,1.9,50.0,177.4,137.0,5.0,375.0,3.0,0.9,1299.0,Education
,35,Other,Hyderabad,Google Pixel,iOS,9.7,19.8,16.5,60.0,,2637.0,4.9,,,Education
U05438,56,Male,Bangalore,Samsung,Android,3.0,26.9,98.6,117.0,1.4,,5.7,4.6,1286.0,Entertainment
U05439,19,Female,Chennai,Samsung,iOS,7.4,1.5,,171.0,2.2,9257.0,5.3,1.4,,Entertainment
U05440,36,Female,Mumbai,Apple,Android,6.8,,288.5,90.0,1.4,7273.0,1.2,0.2,1400.0,Social Media
U05441,41,Female,Jaipur,Google Pixel,iOS,4.0,38.3,192.3,170.0,,9853.0,6.7,3.5,,Social Media
U05442,46,Other,Mumbai,Apple,iOS,2.9,37.2,79.1,57.0,1.1,9319.0,0.6,4.9,1628.0,Social Media
U05443,17,Female,Ahmedabad,Vivo,Android,9.3,10.3,102.3,105.0,0.6,,5.1,,1731.0,Gaming
U05444,43,Other,Mumbai,Samsung,Android,,6.2,62.0,125.0,2.2,1759.0,,3.3,823.0,Gaming
U05445,58,Male,Ahmedabad,Samsung,Android,8.8,32.7,249.1,70.0,1.2,5580.0,6.5,,1871.0,Entertainment
U05446,35,Female,Jaipur,Google Pixel,Android,9.8,48.7,,165.0,1.7,8396.0,3.4,1.8,1855.0,Entertainment
U05447,54,Other,Hyderabad,Oppo,iOS,,33.3,113.4,,1.0,1550.0,,0.9,1068.0,Work
U05448,59,Other,Mumbai,Apple,iOS,1.7,24.6,,102.0,,,5.8,0.1,974.0,Entertainment
U05449,19,Female,Delhi,Xiaomi,iOS,10.6,31.0,,161.0,4.4,695.0,6.0,4.6,1535.0,Entertainment
U05450,54,Female,Kolkata,Samsung,iOS,8.7,40.1,57.5,40.0,3.6,,5.9,4.8,115.0,Social Media
U05451,42,Male,Mumbai,Google Pixel,iOS,8.5,1.4,24.1,117.0,6.0,5597.0,0.5,0.9,506.0,Gaming
U05452,59,Female,Delhi,Nokia,Android,11.5,31.7,151.9,186.0,4.3,4605.0,,0.4,,Gaming
U05453,39,Female,Delhi,Nokia,iOS,1.9,22.9,186.1,96.0,1.5,5896.0,5.4,1.8,741.0,Education
U05454,25,Other,Bangalore,Google Pixel,Android,5.2,48.0,101.1,197.0,5.9,,7.6,4.9,881.0,Education
U05455,19,Female,Bangalore,Motorola,Android,3.4,12.5,68.6,,,7156.0,5.2,1.5,,Gaming
U05456,19,Other,Delhi,Xiaomi,iOS,,49.1,,45.0,1.6,,1.8,3.1,435.0,Social Media
U05457,15,Other,Ahmedabad,OnePlus,Android,5.1,29.4,,61.0,0.5,4478.0,7.9,3.2,655.0,Gaming
U05458,30,Male,Kolkata,Vivo,Android,6.4,6.0,231.1,75.0,2.9,,5.4,4.4,1981.0,Entertainment
U05459,44,Male,Bangalore,Xiaomi,Android,,47.1,255.6,14.0,0.7,3082.0,,,318.0,Entertainment
U05460,31,Other,Lucknow,Xiaomi,Android,5.5,34.3,22.8,20.0,,8933.0,1.4,0.7,979.0,Social Media
U05461,40,Female,Jaipur,Xiaomi,iOS,10.7,35.0,,140.0,1.0,8463.0,7.7,0.3,157.0,Work
U05462,51,Other,Kolkata,Apple,iOS,2.9,,184.5,157.0,,5949.0,,1.3,1020.0,Social Media
U05463,37,Male,Jaipur,Xiaomi,iOS,10.9,12.1,80.8,147.0,3.4,2088.0,7.7,4.7,572.0,Work
U05464,49,Female,Ahmedabad,Nokia,iOS,2.7,48.7,,174.0,3.5,3474.0,4.6,4.6,486.0,Work
U05465,56,Male,Mumbai,Vivo,iOS,4.1,28.6,266.1,192.0,2.7,3124.0,6.3,3.7,1567.0,Social Media
U05466,36,Other,Hyderabad,Oppo,Android,8.4,34.1,159.4,,4.1,6442.0,1.2,1.2,175.0,Social Media
U05467,37,Other,Jaipur,Oppo,Android,8.0,43.5,99.0,,3.0,9904.0,1.8,0.7,107.0,Entertainment
,24,Other,Lucknow,OnePlus,Android,7.4,27.9,230.9,59.0,1.8,8461.0,3.9,0.7,580.0,Social Media
U05469,36,Female,Kolkata,Xiaomi,Android,10.2,46.2,290.4,,3.7,5975.0,4.1,0.3,,Work
U05470,54,Male,Delhi,Google Pixel,iOS,8.7,7.3,38.5,29.0,3.4,248.0,3.0,,,Work
U05471,56,Female,Mumbai,Google Pixel,Android,1.1,,,40.0,3.4,6097.0,6.8,3.5,1921.0,Entertainment
U05472,33,Male,Bangalore,Nokia,iOS,5.1,27.1,139.1,48.0,3.3,7374.0,5.4,4.5,,Entertainment
U05473,52,Male,Lucknow,Vivo,Android,11.6,38.1,10.1,81.0,1.3,587.0,6.0,1.4,977.0,Work
U05474,52,Male,Delhi,Nokia,iOS,5.9,39.0,125.6,169.0,3.7,325.0,6.4,3.3,1622.0,Work
U05475,16,Male,Lucknow,Apple,iOS,2.4,10.0,,104.0,2.0,612.0,2.5,0.7,,Work
U05476,47,Other,Mumbai,Oppo,iOS,8.9,28.7,298.7,40.0,1.9,4166.0,4.3,0.4,,Social Media
U05477,19,Other,Bangalore,Motorola,iOS,7.9,8.0,146.0,70.0,5.5,3150.0,3.9,0.7,714.0,Education
U05478,46,Female,Pune,Google Pixel,Android,,,269.1,186.0,3.8,,4.0,4.2,1163.0,Gaming
U05479,31,Male,Bangalore,Realme,Android,8.7,44.9,108.9,150.0,3.8,1739.0,2.0,,240.0,Work
U05480,59,Female,Pune,Realme,Android,4.9,6.9,194.4,141.0,0.8,9518.0,2.6,4.6,1748.0,Education
U05481,58,Female,Jaipur,Vivo,iOS,9.6,12.4,108.5,124.0,,7809.0,1.6,0.7,,Social Media
U05482,30,Male,Mumbai,Google Pixel,Android,9.2,,121.8,177.0,2.2,2020.0,1.8,4.5,525.0,Work
U05483,42,Other,Ahmedabad,Google Pixel,iOS,2.0,41.9,50.3,103.0,0.8,6403.0,7.0,2.2,,Social Media
U05484,56,Male,Chennai,Xiaomi,iOS,1.3,5.7,145.2,27.0,,9167.0,7.2,1.4,755.0,Gaming
U05485,52,Other,Hyderabad,Samsung,Android,2.4,26.3,121.2,83.0,1.1,6235.0,6.0,0.7,,Entertainment
,48,Male,Mumbai,Oppo,iOS,8.5,13.5,,135.0,4.5,2149.0,6.5,4.5,439.0,Education
U05487,36,Female,Hyderabad,Apple,Android,1.5,26.4,38.3,,3.7,8616.0,6.7,1.6,505.0,Education
U05488,59,Other,Jaipur,Samsung,iOS,6.4,33.6,11.7,125.0,3.8,114.0,7.0,1.3,1447.0,Gaming
U05489,16,Female,Mumbai,Vivo,Android,11.1,14.8,291.8,23.0,3.8,811.0,,3.8,595.0,Gaming
U05490,38,Female,Chennai,Realme,iOS,2.1,39.1,45.8,,5.0,5259.0,2.3,,1650.0,Education
U05491,60,Other,Delhi,Vivo,iOS,4.1,7.7,181.5,,0.7,,,4.6,,Entertainment
U05492,50,Male,Hyderabad,Motorola,Android,8.9,8.3,111.5,130.0,2.9,,4.6,2.2,974.0,Gaming
U05493,21,Other,Chennai,Apple,iOS,9.4,7.2,22.3,166.0,3.3,885.0,4.3,3.6,1524.0,Work
U05494,39,Other,Bangalore,Google Pixel,iOS,9.0,38.9,,175.0,,5099.0,6.8,3.7,327.0,Education
U05495,41,Male,Hyderabad,Samsung,iOS,2.0,46.0,253.3,,2.7,4231.0,5.2,4.7,1209.0,Social Media
,42,Female,Kolkata,Oppo,iOS,8.6,48.5,283.4,40.0,5.0,2037.0,1.7,2.7,1623.0,Entertainment
U05497,39,Other,Delhi,OnePlus,iOS,11.0,29.3,92.4,66.0,,1394.0,4.7,3.5,1742.0,Social Media
U05498,59,Male,Pune,Samsung,iOS,8.4,47.5,192.4,176.0,2.1,9851.0,,3.0,1716.0,Gaming
U05499,46,Male,Jaipur,Samsung,Android,10.8,27.3,31.0,174.0,4.9,4156.0,1.2,4.8,1947.0,Education
,43,Male,Hyderabad,Google Pixel,iOS,6.7,37.4,14.3,180.0,3.3,7593.0,5.1,4.4,1661.0,Entertainment
U05501,28,Female,Ahmedabad,Realme,iOS,8.0,43.4,,18.0,2.8,2239.0,4.4,1.7,186.0,Entertainment
U05502,55,Male,Pune,Vivo,Android,1.7,18.7,50.7,136.0,5.4,4223.0,5.6,,921.0,Work
U05503,38,Male,Delhi,OnePlus,iOS,2.1,,,160.0,1.7,7472.0,6.6,2.6,905.0,Entertainment
U05504,56,Other,Chennai,Xiaomi,Android,3.9,33.5,129.8,43.0,1.8,6400.0,3.6,0.5,1291.0,Gaming
,29,Other,Pune,Samsung,Android,3.8,42.0,79.0,48.0,1.5,1086.0,1.3,4.6,1313.0,Gaming
U05506,40,Male,Kolkata,Xiaomi,iOS,9.0,1.9,280.5,194.0,2.8,,5.1,1.5,148.0,Education
U05507,29,Other,Chennai,Vivo,iOS,1.3,,56.2,94.0,0.9,1469.0,,1.2,303.0,Work
U05508,46,Female,Hyderabad,Nokia,Android,,15.8,63.1,,,,3.9,4.7,1502.0,Entertainment
U05509,54,Female,Pune,Nokia,iOS,4.6,5.5,179.6,189.0,0.9,3790.0,5.7,2.8,1812.0,Gaming
U05510,48,Male,Chennai,Realme,Android,11.4,2.0,,107.0,1.2,6537.0,5.5,0.6,,Social Media
U05511,42,Female,Lucknow,Realme,Android,3.4,30.4,21.1,50.0,4.8,572.0,7.7,0.0,1171.0,Work
U05512,48,Other,Bangalore,Samsung,iOS,5.8,42.2,145.6,168.0,0.8,9346.0,0.8,4.3,803.0,Entertainment
U05513,24,Male,Bangalore,Xiaomi,Android,,30.3,190.0,,5.1,9804.0,2.8,0.1,315.0,Work
U05514,43,Other,Lucknow,Oppo,Android,2.8,23.8,285.5,88.0,4.7,5730.0,2.3,,995.0,Gaming
U05515,34,Male,Delhi,OnePlus,iOS,1.8,5.2,,18.0,5.7,8794.0,4.8,0.4,391.0,Education
U05516,42,Female,Kolkata,OnePlus,Android,4.8,27.4,68.3,186.0,,1627.0,2.4,,,Work
U05517,31,Other,Bangalore,Nokia,Android,1.1,31.5,,49.0,0.9,697.0,6.8,5.0,1635.0,Social Media
U05518,46,Female,Bangalore,Samsung,iOS,11.4,,147.3,87.0,3.9,497.0,,4.9,1531.0,Education
U05519,55,Male,Lucknow,Realme,iOS,,4.5,147.2,,4.1,2011.0,6.5,2.6,104.0,Education
U05520,47,Male,Jaipur,Vivo,iOS,11.6,23.4,54.8,180.0,2.1,2452.0,2.7,3.3,1184.0,Work
U05521,33,Other,Jaipur,Google Pixel,iOS,6.0,10.1,239.0,14.0,3.0,9921.0,1.9,,,Entertainment
